,base_fond,science_fond,ams,n_buildings,n_days,guests,employees
34,1.1191625078877672,0.23645295515175951,0.4580502155877671,0.5716509032440984,0.9962919433352582,0.4547116837729492,0.5554206789046761
35,1.02227490218776,0.482109945966685,0.476476652103752,0.0,0.7573370302826712,0.37328455115916775,0.6744229423454418
36,0.815212932045863,0.512503658523527,0.6877790342835407,0.19156353968936618,0.7836542429251931,0.21371889001080935,0.5020832784298627
37,-0.9557075951933011,0.43246965211445754,0.30278705388440896,0.4624752955742643,0.7966236611838999,0.7844844154542966,0.7463162141140874
38,-1.5998218130206707,0.0845576726264388,0.10559356040971436,0.0,0.6076353417891633,0.11244114624290288,0.2570244884738886
39,-0.5869395689665565,0.13457340004622012,0.19796464330783917,0.0,0.4670374682215117,0.22558265782933926,0.2570244884738886
40,0.15517492796023813,0.1724818831066034,0.0,0.0,0.5977064045937297,0.21261072932458466,0.40737417599815046
41,-0.4022949427792763,0.12292273996295394,0.0,0.0,0.4725134104812554,0.20925450761956235,0.2570244884738886
42,-0.6288203462553801,0.18027756377319945,0.0,0.0,0.5049124162464462,0.16152877726098133,0.20368708799907523
43,0.48087325114665475,0.2064945519862449,0.11523888232710346,1.0,0.8009193664142096,0.40441426969009026,0.6178039698771431
44,0.5740784057542742,0.4959233811789881,0.0,0.4624752955742643,0.9925737136628063,0.18170230733366854,0.4892917256401988
45,-0.6920669921548344,0.0,0.13319159132617944,0.0,0.7705595143371902,0.34945895446431,0.721558962806509
46,-0.20981527223156432,0.09534149149242421,0.11090536506409415,0.0,0.4670374682215117,0.14363940083105495,0.29839619043078747
47,0.8694887337123908,0.0,0.0,0.19156353968936618,0.4670374682215117,0.3598515849602171,0.6243100401442683
48,-0.6537886015239138,0.07569676347110224,0.13744089638822934,0.0,0.4670374682215117,0.16294183158896405,0.20368708799907523
49,1.2532597440367965,0.29899832775452106,0.4354308211415448,1.0,0.7529007125227416,1.0,0.8714877557630557
50,1.8746833514379857,0.5964897316802695,0.8424666165492849,0.3385554136057954,0.7705595143371902,0.5539406979817788,0.8053588024985785
51,0.4522386741491077,0.26600751869073175,0.35065652710308987,0.3385554136057954,0.4779673166964544,0.30220172793215816,0.4607115764729638
52,0.19747176455740573,0.18820201911775547,0.2763331322878239,0.19156353968936618,0.6985003449199496,0.12711037766213595,0.2570244884738886
53,1.3337577982600466,0.4669582422444216,0.16257306049896458,0.4624752955742643,0.4725134104812554,0.5534870503977873,0.6040640570787816
54,1.2453324807562822,0.4308363958627451,0.6032329566593655,0.3385554136057954,0.510237742805411,0.5031865483241157,0.630595522666807
55,0.930931036794361,0.36460938002196264,0.04,0.3385554136057954,0.7661663375065979,0.2664398079239198,0.3607794814032545
56,0.20350729370638634,0.15773395322504283,0.3193743884534262,0.4624752955742643,0.9624548327055891,0.4514141727628325,0.8077511450778568
57,-0.2920384280529941,0.2791236285232764,0.0,0.0,0.510237742805411,0.19411182698471127,0.20368708799907523
58,-0.2694742844148367,0.14085453489327204,0.10014988766843425,0.19156353968936618,0.5927145246757703,0.10240362196266817,0.29839619043078747
59,0.8229258136921573,0.12169634341261037,0.4616275555033516,0.19156353968936618,0.7879911869957592,0.39762661751107203,0.7495977861075728
60,0.5719235890223835,0.29115288080319585,0.15811388300841894,0.0,0.716877492457928,0.32700397901463996,0.47555181284183734
61,0.17487079546614845,0.26243094329747013,0.06782329983125267,0.0,0.4670374682215117,0.11625353334417773,0.29839619043078747
62,-0.11325296570124209,0.13446189051177287,0.08366600265340754,0.0,0.7259734585839528,0.1002979974151999,0.3321993322360195
63,-0.2168625326946183,0.15009996668887035,0.06855654600401044,0.0,0.7259734585839528,0.24090199168273144,0.38553673271083283
64,-0.5846311395655556,0.14397916515940767,0.12477980605851252,0.0,0.3821269997392456,0.1305587015420228,0.2570244884738886
65,-0.3199308296820949,0.1906043021550143,0.07071067811865475,0.0,0.5313322365935651,0.1738812641072905,0.2570244884738886
66,-0.47766204930187806,0.11233877335986893,0.06708203932499368,0.0,0.8009193664142096,0.2839895189169599,0.4269084346677318
67,-0.7325445384314329,0.06363961030678927,0.0,0.0,0.730498650986724,0.16985175780466033,0.29839619043078747
68,1.4748361560157714,0.3909347771687753,0.4833218389437828,0.9249505911485285,0.7966236611838999,0.5938273144442514,0.5140489769477772
69,-1.2014857703059354,0.019235384061671343,0.087692645073575,0.0,0.5313322365935651,0.0981557450705943,0.2570244884738886
70,1.2334198291154155,0.5880986311835795,0.2683095227531069,1.0,0.689217473933704,0.46015751314725095,0.4892917256401988
71,1.2719541511790162,0.3326860381801436,0.4359357750861931,0.19156353968936618,0.5260893137474936,0.23488353919647573,0.5020832784298627
72,0.3356915177773872,0.12786711852544422,0.334888040992807,1.0,0.8800526959411634,0.5891439924475491,0.6792389008409125
73,0.5744654649182487,0.2889463618044013,0.30826936273330824,0.7611193240263296,0.8306140035966871,0.39262050176997754,0.692978813639274
74,1.1692332176206925,0.12806248474865695,0.6059620450160224,0.6703531972255146,0.5208260299849208,0.5955215468406917,0.7954682454946247
75,-0.13710188152312244,0.07169379331573968,0.19786358937409376,0.0,0.536554955447933,0.13559055096391848,0.2570244884738886
76,0.11385567406540006,0.11072488428533127,0.16804761230080004,0.0,0.4670374682215117,0.13723269499748614,0.2570244884738886
77,-0.09997693375134778,0.11666190466471904,0.13394028520202575,0.0,0.7214331063793269,0.1778298860652166,0.20368708799907523
78,1.8470203202891455,0.7931393320218081,0.7154718722633335,0.4624752955742643,0.5208260299849208,0.6809798554597121,0.8077511450778568
79,1.2314627516588816,0.27075819470516493,0.6454455825241969,0.19156353968936618,0.0,0.30540450324145074,0.5358864202350947
80,1.336509657087413,0.489969386798808,0.037947331922020544,0.19156353968936618,0.6125726655211068,0.30540450324145074,0.5252890229641979
81,0.9630306218967261,0.4854894437575342,0.2990986459347484,0.4624752955742643,0.5049124162464462,0.25254463018621653,0.5892238207099081
82,0.8452750109393002,0.10658330075579381,0.37298793546172504,0.3385554136057954,0.5521034303660457,0.7986158333481946,0.7253046250985192
83,-0.3408035764695008,0.034058772731852795,0.0972111104761179,0.19156353968936618,0.7529007125227416,0.15722310433076347,0.20368708799907523
84,-0.7862392776154857,0.03209361307176242,0.0,0.0,0.774938496710635,0.09375324911627042,0.1285122442369443
85,0.03946111631629961,0.09894442884771228,0.26212592393733203,0.0,0.7705595143371902,0.22767935975825068,0.3607794814032545
86,-0.3314173129666428,0.07280109889280517,0.15795568998931311,0.0,0.7350087844851068,0.23079191979084715,0.3607794814032545
87,-1.292793068012942,0.1968247951859724,0.08136338242723196,0.0,0.4670374682215117,0.09375324911627042,0.20368708799907523
88,0.48804948478928795,0.18498648599289624,0.027928480087537882,0.0,0.4725134104812554,0.2058490424962292,0.2570244884738886
89,-0.6798236748036675,0.10765686229869417,0.1345362404707371,0.0,0.5049124162464462,0.14520292355250297,0.2570244884738886
90,-1.9060740365483941,0.06534523701081815,0.04919349550499537,0.0,0.3345679492655762,0.3919904898570041,0.4445793210953239
91,0.26736878731170605,0.09909591313469995,0.18231840280125314,0.0,0.49419857495451947,0.16294183158896405,0.29839619043078747
92,0.6962664664599819,0.2763874092646045,0.47787027528399373,0.0,0.7966236611838999,1.0,0.8192706244214065
93,0.6942918203153827,0.2531995260659071,0.06557438524301999,0.0,0.6609811637603027,0.15576481943840445,0.29839619043078747
94,-1.4589766372460309,0.0,0.07099295739719538,0.0,0.0,0.1916873492935026,0.1285122442369443
95,-0.6486484581730866,0.029154759474226497,0.12509996003196802,0.0,0.4670374682215117,0.06571120788048992,0.29839619043078747
96,0.8929555271444081,0.2768031791724943,0.0506951674225463,0.19156353968936618,0.6125726655211068,0.24871921182146686,0.4445793210953239
97,-0.11805581166179564,0.24176434807473163,0.1596871942267131,0.0,0.7214331063793269,0.2673424994271626,0.38553673271083283
98,0.6486529666117746,0.3471166950753017,0.0,0.0,0.6751728522346037,0.19531396329074763,0.3607794814032545
99,0.7653531327029552,0.2233606948413261,0.14741099009232655,0.0,0.7484498255486196,0.45525905793496274,0.3321993322360195
100,0.7458069477588779,0.2734776042018797,0.23008694009004504,0.0,0.7123065138736493,0.455805806168218,0.38553673271083283
101,0.6001013175548782,0.16899704139422084,0.07071067811865475,0.0,0.730498650986724,0.2735843880412193,0.3321993322360195
102,0.4816747961969409,0.10625441167311593,0.0,0.19156353968936618,0.49419857495451947,0.25911426640297697,0.2570244884738886
103,0.4023323802653346,0.0805605362444913,0.0,0.0,0.4670374682215117,0.20812493097239362,0.2570244884738886
104,0.45986180271350546,0.2140327077808436,0.018708286933869705,0.0,0.4670374682215117,0.3109354251388491,0.3321993322360195
105,-0.17855587511418775,0.10344080432788598,0.22781571499789033,0.0,0.7879911869957592,0.11812107528503132,0.20368708799907523
106,0.759288213028002,0.3997749366831292,0.24045789652244734,0.19156353968936618,0.4670374682215117,0.3957563395972848,0.5554206789046761
107,0.25522229607294783,0.19555050498528506,0.0,0.0,0.7573370302826712,0.20355027904461678,0.4607115764729638
108,0.650932612536236,0.27252522818997876,0.046368092477478515,0.19156353968936618,0.5049124162464462,0.2628005193584585,0.5644665694023298
109,0.421805548197117,0.24754797514825277,0.022360679774997894,0.19156353968936618,0.9775979384639841,0.2907345364287353,0.4445793210953239
110,2.16796366899884,0.8044439073049157,1.0,1.0,0.7705595143371902,1.0,0.8748284583510316
111,1.199587104891509,0.4559605246071199,0.7170146442019157,0.4624752955742643,0.7214331063793269,0.43342516194151204,0.6839329231416204
112,0.4313408462337736,0.19859506539690253,0.13080519867344723,0.0,0.7705595143371902,0.17652236724834622,0.4607115764729638
113,-0.48300152668016344,0.0972111104761179,0.0,0.0,0.7923142970904502,0.2572529498094478,0.29839619043078747
114,-0.0885132559177591,0.17863370342687293,0.06442049363362562,0.0,0.4670374682215117,0.15131672880159888,0.2570244884738886
115,-0.19262129579029094,0.1472073367736812,0.0,0.0,0.510237742805411,0.1725473275068423,0.20368708799907523
116,-0.18300966813943892,0.20440156555173442,0.06395310782127792,0.19156353968936618,0.5208260299849208,0.19531396329074763,0.38553673271083283
117,0.16979742565115682,0.12421755109484327,0.26466960535732087,0.19156353968936618,0.4670374682215117,0.14828712648183207,0.29839619043078747
118,0.3706136099037969,0.2151743479135001,0.13224976370489286,0.3385554136057954,0.4833993635094638,0.19769858142468918,0.3607794814032545
119,0.18521836972313918,0.09782637681116478,0.15372052563011873,0.3385554136057954,0.730498650986724,0.15866967552234865,0.3321993322360195
120,2.454769771734581,1.0,1.0,1.0,0.577627609711783,0.8093712355137389,0.89958570965861
121,0.18055907480031247,0.14761436244485154,0.21988633427296017,0.0,0.7661663375065979,0.22975866076854937,0.3607794814032545
122,2.2870273900533276,1.0,1.0,1.0,0.7259734585839528,0.9824608016261003,0.8628627598331171
123,1.639151691473569,0.5958355477814327,0.835876785178294,1.0,0.7836542429251931,0.6975087648217969,0.8500712070434534
124,3.206533513635873,1.0,1.0,1.0,0.6076353417891633,0.7357101479603255,1.0
125,2.020785869443969,0.9059580564242473,1.0,0.7611193240263296,0.7661663375065979,0.5429527809298932,0.9922557847168102
126,3.8208968752784225,1.0,1.0,1.0,0.7793033760568475,1.0,1.0
127,2.5902776463378787,1.0,0.895242983775913,1.0,0.7395039589726071,0.7259932310932187,1.0
128,-0.27482090527391245,0.10134100848126587,0.16733200530681508,0.0,0.7439842733520452,0.2628005193584585,0.4892917256401988
129,0.7055249658413248,0.32126313202731493,0.5281761069946272,0.5716509032440984,0.5674755482685354,0.5967891812342015,0.7795667356071969
130,-0.8777816110570508,0.07700649323271382,0.0,0.0,0.4670374682215117,0.07682512570771594,0.2570244884738886
131,0.8113487215250992,0.3539350222851646,0.0,0.4624752955742643,0.7705595143371902,0.1916873492935026,0.3321993322360195
132,-0.5869395689665565,0.5134004285155983,0.0,0.19156353968936618,0.730498650986724,0.08681869828343625,0.2570244884738886
133,0.7536431372055609,0.1799444358684091,0.4357407486109142,0.0,0.9238398598005313,0.1542945315938942,0.2570244884738886
134,0.6340917207572933,0.14608216865860116,0.13057564857200593,0.19156353968936618,0.536554955447933,0.1842437019582158,0.40737417599815046
135,0.19970234086841382,0.10099504938362076,0.0,0.19156353968936618,0.5260893137474936,0.15722310433076347,0.20368708799907523
136,0.5607259813662647,0.2186092404268401,0.0,0.19156353968936618,0.7836542429251931,0.16152877726098133,0.2570244884738886
137,0.7596055886383378,0.13949910393977444,0.0,0.0,0.4670374682215117,0.3314611790207027,0.20368708799907523
138,0.6516527263070583,0.22742031571519722,0.02983286778035259,0.0,0.7395039589726071,0.282279970045614,0.2570244884738886
139,1.9047951249735435,0.6169602904563631,0.36382688190951473,0.0,0.7793033760568475,0.7574660202547875,0.7253046250985192
140,0.16214957769836755,0.1669730517179344,0.0,0.0,0.5313322365935651,0.13723269499748614,0.20368708799907523
141,0.9300441126726618,0.42593426722911126,0.05974947698515862,0.0,0.4670374682215117,0.37591685032960676,0.4445793210953239
142,0.6652127028833865,0.2432693979932535,0.0,0.19156353968936618,0.4670374682215117,0.2997787835183443,0.3321993322360195
143,0.9992892913971703,0.24002083242918723,0.09449867723941958,0.0,0.6272776256794561,0.2997787835183443,0.5730915653322682
144,0.6334286030316583,0.25347583711273153,0.0,0.0,0.5521034303660457,0.10651210981138917,0.3321993322360195
145,0.9352988353831075,0.12585706178041817,0.0,0.0,0.6845520859686252,0.20925450761956235,0.4269084346677318
146,0.7085341347060132,0.23080294625502507,0.34626579386361567,1.0,0.7350087844851068,0.4074641755331346,0.6973414614505986
147,0.5074552046575731,0.17874562931719476,0.39854736230465754,0.4624752955742643,0.5155422265456604,0.24287785530729847,0.7463162141140874
148,1.8427646862543208,0.5765153944171829,0.29257477676655586,0.5716509032440984,0.48880972544714485,0.3824228093261788,0.5967923808615749
149,0.9166075111297969,0.18873261509341727,0.07042726744663602,0.0,0.947140614786683,0.21810057717781228,0.4892917256401988
150,1.4282379111269226,0.29117005340522223,0.03741657386773941,0.0,0.4670374682215117,0.4368517227924038,0.721558962806509
151,0.02065962358018012,0.2135883891975404,0.0,0.19156353968936618,0.7529007125227416,0.21149732902028406,0.3607794814032545
152,-0.12222214471072619,0.09899494936611665,0.0,0.0,0.6657282574595742,0.08194108627521363,0.20368708799907523
153,0.7248408972222677,0.17002940922087564,0.36779070135064584,0.0,0.9586424705137597,0.15131672880159888,0.4607115764729638
154,0.41110774840070946,0.22941229260874402,0.0,0.0,0.6369930354949567,0.11996420176277209,0.1285122442369443
155,0.15337582391980167,0.25351528553521185,0.0,0.0,0.4779673166964544,0.1542945315938942,0.3607794814032545
156,0.9810325701981066,0.26565014586858404,0.0,0.3385554136057954,0.7879911869957592,0.38371150868369536,0.5140489769477772
157,2.4826602442360253,0.9773484537256912,1.0,1.0,0.8009193664142096,0.7277376204749547,0.9627948549028265
158,0.7318214765629238,0.18022208521710092,0.0,0.0,0.7484498255486196,0.40502598995395167,0.4892917256401988
159,0.6919917681639511,0.3448622913569994,0.3256378356395337,0.5716509032440984,0.774938496710635,0.5461795071112273,0.648266409094399
160,1.2558653606694947,0.4146926572776518,0.3706076092041284,0.4624752955742643,0.847294754047982,1.0,0.7253046250985192
161,0.7319875006555928,0.30556505035753023,0.37664306710730777,0.3385554136057954,0.9962919433352582,0.7818884070251115,0.692978813639274
162,0.1829340444609781,0.10756393447619884,0.1979393846610623,0.0,0.37039278041610313,0.152811939441834,0.29839619043078747
163,0.41048912877806887,0.06855654600401044,0.049999999999999996,0.3385554136057954,0.730498650986724,0.22872115832914355,0.29839619043078747
164,0.5635337882569562,0.12957623238850555,0.3559353873949596,0.0,0.730498650986724,0.2673424994271626,0.38553673271083283
165,0.3285891082086207,0.35058522501668543,0.23706539182259395,0.19156353968936618,0.9199171541227438,0.430549914168916,0.5892238207099081
166,0.9019894540255643,0.2519325306505692,0.4790615826801393,0.19156353968936618,0.915983061765191,0.3013960913930247,0.4269084346677318
167,1.0599144249806645,0.5528381318252206,0.5385721864337221,1.0,0.7395039589726071,0.7890074566219891,0.7016038095692124
168,2.3443051666561794,0.7924392721212142,1.0,0.19156353968936618,0.8137253879802673,0.6118033411206169,0.8574883552002173
169,0.32322368033463755,0.1831392912512222,0.23112767034693185,0.0,0.774938496710635,0.27796359864036,0.4607115764729638
170,0.5198536079791819,0.11476062042355817,0.34915612553698666,0.0,0.6125726655211068,0.22240400103853916,0.3607794814032545
171,0.9580564443687035,0.3342304594138601,0.515751878329105,0.19156353968936618,0.7617588738969454,0.37526040714190895,0.5252890229641979
172,1.7641166212255073,0.5983142986758715,0.7558769741168201,0.0,0.8348034779235451,0.44025293196351295,0.659175671834042
173,-0.46712142338572465,0.1887061207274422,0.0,0.19156353968936618,0.7439842733520452,0.13723269499748614,0.38553673271083283
174,0.05940400233771617,0.15149257407543115,0.1979393846610623,0.8456023749529966,0.7879911869957592,0.5355073920950305,0.6178039698771431
175,0.9249614294984939,0.1245391504708459,0.5171556825560364,0.4624752955742643,0.774938496710635,0.5415642514828524,0.7016038095692124
176,1.3134231053509964,0.32968166464030113,0.5894573775940037,0.3385554136057954,0.7793033760568475,0.2664398079239198,0.47555181284183734
177,0.4104328594799176,0.11291589790636213,0.24963974042607875,0.0,0.7395039589726071,0.2709255316070396,0.3607794814032545
178,0.6224412954662554,0.13494443300855355,0.2945335295004628,0.0,0.6272776256794561,0.28313593830731737,0.38553673271083283
179,-0.5631264608459826,0.23496808293893873,0.0,0.0,0.7439842733520452,0.08194108627521363,0.3321993322360195
180,0.564102546705325,0.18207141456033124,0.2365375234502974,0.0,0.7661663375065979,0.2700338826692966,0.3607794814032545
181,0.06903741231680319,0.06572670690061992,0.23019556902772909,0.19156353968936618,0.7836542429251931,0.2058490424962292,0.40737417599815046
182,2.390800200989727,1.0,1.0,0.5716509032440984,0.7573370302826712,0.9053526281620365,0.9596787483174268
183,0.3640303949025239,0.20678491240900532,0.0848528137423857,0.0,0.7259734585839528,0.22872115832914355,0.47555181284183734
184,0.44228001438824965,0.19879637823662683,0.29832867780352595,0.0,0.39376049490749576,0.21149732902028406,0.4607115764729638
185,1.3669016474096518,0.44379049111038865,0.0,0.19156353968936618,0.947140614786683,0.3292396317612231,0.4892917256401988
186,0.5962555717386335,0.21142374511865974,0.0,0.0,0.4725134104812554,0.21701265878641754,0.3607794814032545
187,0.6418394049839559,0.07791020472312982,0.4054503668761442,0.19156353968936618,0.7836542429251931,0.6794917946592315,0.8481696111176973
188,0.33880067200688624,0.16133815419794537,0.0,0.0,0.7705595143371902,0.11436057916457176,0.3321993322360195
189,1.2787194799828063,0.4866312772520895,0.43011626335213127,0.19156353968936618,0.7879911869957592,0.5274863148905475,0.721558962806509
190,0.7108070818362111,0.10114346246792226,0.4147047142244707,0.0,0.7879911869957592,0.4639333465968286,0.7253046250985192
191,1.3674753337692243,0.40771313444626717,0.22737634001804144,0.19156353968936618,0.45601875821487337,0.1916873492935026,0.5892238207099081
192,0.34321498397317485,0.29683328654313684,0.1414213562373095,0.0,0.689217473933704,0.15576481943840445,0.38553673271083283
193,-0.8174986747328629,0.07422937423958254,0.1201665510863984,0.19156353968936618,0.16735311875128733,0.12358088341819115,0.3321993322360195
194,2.231992643957521,1.0,1.0,0.0,0.774938496710635,0.3639304607417976,0.8363312942450918
195,1.612485253410055,0.40696437190496165,0.0,0.0,0.9888452550100073,0.6304861970874839,0.721558962806509
196,1.409359774978787,0.33529091845738973,0.0,0.4624752955742643,0.774938496710635,0.7439409378678288,0.7098453431546926
197,0.8811401623736504,0.48941802173602056,0.09899494936611665,0.6703531972255146,0.8179673127750409,0.4719274026506323,0.6425612211847215
198,-0.7967538320391944,0.0,0.12222929272478016,0.0,0.8009193664142096,0.2506386090434933,0.40737417599815046
199,2.0836187690977415,0.9759610647971566,0.8112644451718563,0.7611193240263296,0.9962919433352582,0.8653202020086503,0.8342826106658822
200,1.334338820825687,0.6785793984494372,0.264575131106459,0.19156353968936618,0.774938496710635,0.4633957368663584,0.5459106981084975
201,0.28004505135293817,0.3799473647757015,0.2946693061721902,1.0,0.9925737136628063,0.8350609185716782,0.8906846094669907
202,0.7410498664804527,0.901620762848771,0.9996149258589527,1.0,0.9962919433352582,0.5461795071112273,0.9121840326470897
203,1.2676270525764797,0.40494444063352686,0.7362540322470227,1.0,0.9041117987222771,1.0,0.9488964094077994
204,1.9813054654421498,0.734935371308253,1.0,0.3385554136057954,0.774938496710635,0.6134497134247897,0.9532848741066481
205,2.1972890199106754,1.0,1.0,1.0,0.9962919433352582,1.0,1.0
206,1.4815012935792409,0.9723631009041837,0.7163867670469631,0.9249505911485285,0.7350087844851068,1.0,1.0
207,1.2934047992038218,0.4097072125310951,0.7931141153705435,1.0,0.8596719529983652,0.8002063245742899,1.0
208,1.297198812762464,0.30323258400112607,0.7159120057660717,1.0,0.7793033760568475,1.0,1.0
209,1.140879688204121,0.43982951242498486,0.6836080748499098,1.0,0.9962919433352582,1.0,1.0
210,-0.5681515206486388,0.12421755109484327,0.14449913494550753,0.3385554136057954,0.4670374682215117,0.02827148995873137,0.4445793210953239
211,1.2964760838798381,0.5498090577646024,0.7552019597432198,1.0,0.9120375164297458,0.6640533399278797,1.0
212,1.3051575862525584,0.36555437352054754,0.0,0.0,0.9509854226575234,0.7076046848443805,0.5554206789046761
213,0.518205558903605,0.09612491872558332,0.3720752612039666,0.3385554136057954,0.7879911869957592,0.6097393504288049,0.7651871304751507
214,0.810444508870696,0.19654516020497678,0.0,0.0,0.4833993635094638,0.3101509174950242,0.5140489769477772
215,-0.06547556370922808,0.12271919165313955,0.1799166473676074,0.0,0.7923142970904502,0.647089599293038,0.7253046250985192
216,-0.6541113045408227,0.1320605921537534,0.0,0.3385554136057954,0.45601875821487337,0.20005769342115082,0.38553673271083283
217,-0.37067264676807266,0.08729261137118076,0.0,0.0,0.4833993635094638,0.14363940083105495,0.1285122442369443
218,-0.17693093875818064,0.14802026888233918,0.0,0.0,0.1809742772800833,0.033152897295558086,0.0
219,0.4266466431360341,0.11113055385446434,0.0,0.19156353968936618,0.4670374682215117,0.16573618308802152,0.20368708799907523
220,0.09290158268035086,0.07778174593052022,0.0,0.0,0.4670374682215117,0.19411182698471127,0.1285122442369443
221,-0.20238694704869706,0.09165151389911678,0.0,0.0,0.4670374682215117,0.14828712648183207,0.3321993322360195
222,0.7685820045970156,0.3442382895611701,0.0779743547584717,0.0,0.7123065138736493,0.16848973456365138,0.20368708799907523
223,0.5559139541181499,0.21844907873461034,0.16733200530681508,0.0,0.7439842733520452,0.35365043064302,0.4445793210953239
224,0.8718685786678406,0.2775788176356402,0.24698178070456933,0.4624752955742643,0.7484498255486196,0.43170219564578033,0.5813330989177483
225,1.2046679114398826,0.4745629568350231,0.7426035281359764,0.3385554136057954,0.6321440361701969,0.23079191979084715,0.6110612639972257
226,0.8132403067964606,0.40757821335297106,0.45797379837715607,0.19156353968936618,0.730498650986724,0.3564190160637056,0.5252890229641979
227,2.516900334271933,1.0,1.0,1.0,0.7966236611838999,1.0,0.9175197671416797
228,2.018944360564945,0.6844267674484976,0.5496817260924725,1.0,0.9277512445226739,0.9966702459518904,0.7954682454946247
229,1.7595028790930751,0.69,0.8701838886120564,0.0,0.7661663375065979,0.4829068584510202,0.8124451673785645
230,1.1410493923719613,0.7242099143204267,0.6163765083128979,0.19156353968936618,0.7617588738969454,0.3217310558980711,0.7850201869168236
231,1.5024783731952494,0.6533758489567854,0.7533790546597375,1.0,0.9962919433352582,1.0,1.0
232,-1.439930567384704,0.09300537618869135,0.07211102550927978,0.4624752955742643,0.7439842733520452,0.22346811066331415,0.4892917256401988
233,-0.6859145880246807,0.1230853362509117,0.026457513110645904,0.3385554136057954,0.4670374682215117,0.11625353334417773,0.3321993322360195
